stdr_ym,kbc_bzc_nm_1,kbc_bzc_nm_2,kbc_bzc_nm_3,card_sales,est_sales,gid
202305,소매업,사무/문구용품,사무용품,102850,3299,다바986482
202305,소매업,의류,일반의류(기타),50000,1296,다바989481
202305,음식,한식,죽전문점,1597000,16012,다바991478
202305,소매업,종합소매,기타대형종합소매업,678000,20499,다바986479
202305,음식,한식,아구찜/탕전문점,2585000,24856,다바991492
202305,서비스,교육서비스,문화센터,150000,0,다바987487
202305,서비스,교육서비스,피아노/음악학원,120000,5897,다바991478
202305,소매업,화장품/미용,원브랜드숍,1669900,17007,다바991489
202305,소매업,음식료품소매,농산물,62000,1843,다바990477
202305,서비스,생활편의서비스,자동차정비/카센터,7514980,65599,다바985497
202305,소매업,가구,일반가구,1800000,80078,다바989480
202305,소매업,음식료품소매,축산물,2107300,51444,다바992477
202305,소매업,차량판매,오토바이,790000,10582,다바985481
202305,소매업,의류,속옷/내의,1891100,25152,다바988486
202305,소매업,건강식품,건강식품,860000,19533,다바992480
202305,서비스,의료서비스,내과,167000,0,다바991477
202305,소매업,건축/인테리어,욕실/인테리어,35750,1399,다바988477
202305,음식,한식,족발전문점,1194000,15551,다바991478
202305,소매업,의류,일반의류(기타),212000,5499,다바989488
202305,소매업,의류,일반의류(기타),491000,5058,다바990479
202305,소매업,의류,옷감/직물/수예,365000,11848,다바991481
202305,소매업,서적,종합서점,1854600,43426,다바988487
202305,소매업,의류,일반의류(기타),470000,13622,다바988486
202305,서비스,생활편의서비스,인쇄업,220000,4414,다바991493
202305,음식,한식,닭갈비전문점,4957000,39085,다바990481
202305,소매업,가전제품,휴대폰매장,1273200,,다바990482
202305,음식,한식,일반한식/백반,686000,8882,다바989493
202305,소매업,음식료품소매,농산물,118500,3523,다바991478
202305,음식,떡/한과,떡/한과전문점,115000,1114,다바992483
202305,소매업,음식료품소매,농산물,1058000,31466,다바991479
202305,서비스,생활편의서비스,인쇄업,20000,402,다바991491
202305,음식,떡/한과,떡/한과전문점,37500,1479,다바991478
202305,소매업,건축/인테리어,조명기구/전기용품,35750,1710,다바985481
202305,소매업,의류,아동복,1504200,15945,다바990481
202305,소매업,의류,일반의류(기타),225000,5446,다바989478
202305,서비스,생활편의서비스,미용실,816000,5770,다바989487
202305,소매업,의류,일반의류(기타),382000,5071,다바991489
202305,음식,기타외국식,카레전문점,1922000,12146,다바990488
202305,소매업,사무/문구용품,문구용품,209200,6838,다바988493
202305,서비스,생활편의서비스,세차/광택,352000,19075,다바987496
202305,서비스,생활편의서비스,사진관,7000,178,다바991492
202305,소매업,패션잡화,잡화점,586000,16606,다바990477
202305,소매업,건축/인테리어,조명기구/전기용품,439780,19043,다바985482
202305,음식,한식,순대전문점,3188000,25706,다바989489
202305,소매업,의약/의료기기,보청기,475000,16905,다바991481
202305,소매업,가전제품,종합가전제품,11317000,330375,다바987478
202305,소매업,의류,옷감/직물/수예,403300,11158,다바991482
202305,기타,기업,제조관련업,906000,30645,다바986493
202305,음식,떡/한과,떡/한과전문점,628000,9884,다바991478
202305,소매업,건축/인테리어,조명기구/전기용품,5573217,,다바986485
202305,소매업,패션잡화,액세서리,260000,3463,다바987484
202305,소매업,음식료품소매,농산물,3264000,50212,다바987478
202305,소매업,패션잡화,잡화점,97000,2980,다바991478
202305,음식,한식,해장국/감자탕,2406000,21906,다바987486
202305,소매업,패션잡화,귀금속전문점,6824000,62602,다바990482
202305,소매업,의류,속옷/내의,228500,6193,다바990478
202305,소매업,화장품/미용,원브랜드숍,1161000,26522,다바990479
202305,음식,한식,일반한식/백반,137000,1788,다바990478
202305,소매업,의류,일반의류(기타),20000,1177,다바990478
202305,소매업,의약/의료기기,보청기,1500000,53382,다바987487
202305,소매업,의약/의료기기,약국,4177720,106270,다바992479
202305,소매업,건축/인테리어,욕실/인테리어,4400,194,다바985497
202305,소매업,의류,일반의류(기타),907000,13118,다바988484
202305,소매업,화장품/미용,원브랜드숍,1048500,11315,다바991483
202305,소매업,의류,일반의류(기타),345000,7665,다바989484
202305,서비스,생활편의서비스,사진관,437000,11636,다바991485
202305,소매업,건축/인테리어,욕실/인테리어,1266000,,다바991490
202305,소매업,가정용품,커튼/침구,200000,5868,다바988481
202305,음식,한식,일반한식/백반,104000,1397,다바991481
202305,소매업,의류,일반의류(기타),21978300,172122,다바990482
202305,소매업,건강식품,건강식품,331000,6655,다바990477
202305,소매업,패션잡화,잡화점,350300,9841,다바991483
202305,기타,기업,제조관련업,132000,4465,다바992495
202305,소매업,의류,일반의류(기타),255000,7390,다바993487
202305,소매업,종합소매,편의점,1734570,,다바990483
202305,소매업,음식료품소매,농산물,1833700,27203,다바989478
202305,소매업,음식료품소매,축산물,8000,238,다바990478
202305,기타,기업,기타기업,62400,,다바992486
202305,소매업,의약/의료기기,약국,84000,1883,다바990476
202305,소매업,건축/인테리어,욕실/인테리어,394000,17091,다바989477
202305,기타,기업,건축/건설/설비,1310000,,다바991493
202305,음식,한식,일반한식/백반,75000,1008,다바991477
202305,음식,패스트푸드,치킨전문점,223000,2820,다바991482
202305,소매업,종합소매,슈퍼마켓,164240,5426,다바993479
202305,소매업,의류,일반의류(기타),481000,6386,다바987486
202305,음식,분식,종합분식,1827500,14873,다바989491
202305,소매업,패션잡화,잡화점,158000,4856,다바988481
202305,음식,떡/한과,떡/한과전문점,66000,2298,다바991479
202305,음식,한식,일반한식/백반,12002000,97505,다바990484
202305,소매업,음식료품소매,농산물,35000,1042,다바990476
202305,음식,한식,일반한식/백반,1341000,12880,다바991478
202305,음식,한식,막창전문점,2227000,18635,다바993480
202305,소매업,노점/무점포 소매,방문판매업,365000,6555,다바988486
202305,음식,떡/한과,떡/한과전문점,51000,1072,다바991478
202305,소매업,건강식품,인삼제품,462800,5580,다바990478
202305,소매업,음식료품소매,수산물,3301500,48964,다바988478
202305,서비스,의료서비스,일반의원,44875300,723858,다바991489
202305,서비스,생활편의서비스,다이어트/피부관리,1180000,9767,다바988488
202305,소매업,가전제품,휴대폰매장,893500,41739,다바989484
202305,서비스,교육서비스,수학학원,400000,10910,다바992478
202305,음식,한식,일반한식/백반,265000,3817,다바991478
202305,음식,한식,국수/칼국수전문점,799000,11490,다바990479
202305,소매업,건축/인테리어,열쇠/철물점,7150,288,다바986485
202305,음식,패스트푸드,치킨전문점,1464000,17892,다바989493
202305,음식,제과/제빵,제과점,844600,14029,다바990478
202305,소매업,음식료품소매,건어물,215000,11849,다바991478
202305,소매업,음식료품소매,농산물,7398120,69439,다바991477
202305,기타,도매,기계도매,16500,248,다바984480
202305,소매업,사무/문구용품,문구용품,51000,1579,다바992496
202305,소매업,화장품/미용,미용재료,365000,17997,다바991482
202305,소매업,운동/레져용품,종합체육사,249800,0,다바990481
202305,소매업,건축/인테리어,열쇠/철물점,2423940,63585,다바986485
202305,음식,간이주점,민속주점,955000,12345,다바991492
202305,소매업,음식료품소매,식료품,114500,3443,다바986485
202305,소매업,음식료품소매,수산물,1063000,26391,다바993481
202305,소매업,건강식품,인삼제품,179000,3707,다바990477
202305,소매업,패션잡화,운동화/샌들/캐쥬얼화,2731500,,다바989486
202305,서비스,(정기)납부/대여서비스,협회및단체,100000,,다바989488
202305,서비스,의료서비스,마취통증의학과,1277900,54579,다바991477
202305,음식,제과/제빵,찐빵전문점,7251000,69280,다바987484
202305,기타,기업,유통/물류,114000,3843,다바991478
202305,소매업,종합소매,슈퍼마켓,342900,7513,다바991480
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,11000,1132,다바988487
202305,소매업,건축/인테리어,열쇠/철물점,476000,9719,다바992478
202305,소매업,의류,일반의류(기타),856000,14618,다바991482
202305,서비스,생활편의서비스,미용실,660000,5728,다바988484
202305,소매업,의류,일반의류(기타),565000,7501,다바990480
202305,소매업,의약/의료기기,의료기기/용품,246000,8450,다바991478
202305,소매업,종합소매,편의점,4594480,49069,다바992496
202305,소매업,건강식품,인삼제품,1892000,17688,다바990478
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,79000,1945,다바990477
202305,소매업,음식료품소매,식료품,10607300,293335,다바988479
202305,서비스,생활편의서비스,미용실,25000,217,다바989481
202305,서비스,의료서비스,이비인후과,467400,15579,다바992477
202305,소매업,패션잡화,액세서리,2908000,34915,다바989486
202305,소매업,음식료품소매,식료품,2000000,60146,다바989477
202305,소매업,가구,일반가구,2125000,30841,다바987479
202305,서비스,(정기)납부/대여서비스,협회및단체,12680000,,다바987493
202305,소매업,의류,일반의류(기타),113000,2930,다바988484
202305,서비스,교육서비스,고시학원,700000,9807,다바990488
202305,기타,기업,유통/물류,111100,3746,다바986482
202305,소매업,의류,일반의류(기타),700000,18153,다바991484
202305,소매업,의류,일반의류(기타),315000,4182,다바990478
202305,음식,중식,일반중국음식전문점,144000,1309,다바991478
202305,음식,한식,일반한식/백반,2388500,19724,다바989487
202305,소매업,음식료품소매,농산물,781500,21190,다바992478
202305,소매업,음식료품소매,농산물,130000,4758,다바991478
202305,소매업,의류,일반의류(기타),80000,2073,다바990478
202305,음식,한식,일반한식/백반,1239000,17892,다바992482
202305,소매업,기타용품,농어업용품,539000,29440,다바986486
202305,소매업,패션잡화,잡화점,16500,508,다바993478
202305,소매업,기타용품,농어업용품,2158500,85938,다바991477
202305,소매업,패션잡화,액세서리,10000,342,다바990486
202305,서비스,생활편의서비스,주차장,41000,303,다바993477
202305,소매업,의류,일반의류(기타),478000,6346,다바988484
202305,음식,제과/제빵,찐빵전문점,4284000,40703,다바991490
202305,서비스,생활편의서비스,미용실,317000,2751,다바991490
202305,음식,중식,일반중국음식전문점,7012000,67515,다바987490
202305,소매업,사무/문구용품,문구용품,277800,9790,다바993477
202305,소매업,음식료품소매,농산물,132000,3926,다바990476
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,20000,494,다바991489
202305,서비스,생활편의서비스,다이어트/피부관리,340000,7977,다바986486
202305,서비스,의료서비스,치과,1330900,20389,다바992478
202305,소매업,차량판매,오토바이,2100000,65755,다바985482
202305,서비스,생활편의서비스,다이어트/피부관리,700000,14724,다바992491
202305,음식,한식,횟집,425000,4901,다바993481
202305,소매업,의류,캐쥬얼,19305650,155241,다바989485
202305,소매업,패션잡화,귀금속전문점,800000,7759,다바988482
202305,소매업,서적,신문/출판,155100,3565,다바993490
202305,소매업,의류,스포츠의류,330100,,다바990483
202305,소매업,의약/의료기기,안경점,280000,2512,다바988486
