gid,repo_2018,repo_2019,repo_2020,repo_2021,repo_2022
라바042597,0.0,0.0,0.0,0.0,1.0
다바938471,67.0,42.0,33.0,27.0,42.0
라바018608,1.0,2.0,5.0,4.0,2.0
다바968459,45.0,41.0,38.0,44.0,34.0
다바894486,0.0,2.0,0.0,0.0,0.0
다바907500,0.0,0.0,2.0,4.0,1.0
라바019364,1.0,4.0,0.0,1.0,0.0
다바954359,0.0,0.0,1.0,0.0,0.0
라바077583,0.0,0.0,0.0,0.0,0.0
다바938389,8.0,15.0,15.0,6.0,5.0
라바036350,0.0,0.0,0.0,0.0,0.0
다바954479,71.0,23.0,16.0,47.0,51.0
다바995505,5.0,9.0,5.0,14.0,16.0
다바911388,0.0,0.0,0.0,0.0,0.0
다바913393,0.0,0.0,0.0,0.0,0.0
라바106515,0.0,0.0,0.0,0.0,0.0
다바981483,9.0,11.0,14.0,4.0,19.0
다바986510,13.0,21.0,13.0,16.0,32.0
라바072564,0.0,2.0,0.0,0.0,0.0
다바944337,0.0,0.0,0.0,0.0,0.0
라바008464,32.0,28.0,33.0,30.0,26.0
라바053587,0.0,0.0,0.0,0.0,0.0
다바915456,0.0,0.0,0.0,0.0,0.0
다바932468,7.0,7.0,6.0,6.0,4.0
다바962592,0.0,0.0,1.0,1.0,0.0
다바971488,29.0,19.0,45.0,23.0,19.0
다바987439,14.0,13.0,12.0,13.0,8.0
라바005602,3.0,1.0,0.0,1.0,0.0
라바016415,0.0,0.0,0.0,0.0,0.0
다바943482,37.0,30.0,22.0,23.0,37.0
다바963498,12.0,8.0,1.0,6.0,17.0
다바972371,0.0,0.0,0.0,0.0,0.0
다바999635,0.0,0.0,1.0,3.0,1.0
다바970415,0.0,0.0,0.0,0.0,0.0
다바803490,0.0,0.0,2.0,5.0,0.0
다바972445,18.0,16.0,13.0,21.0,12.0
라바173522,0.0,0.0,0.0,0.0,0.0
다바957412,0.0,2.0,1.0,3.0,0.0
다바973467,37.0,24.0,26.0,47.0,47.0
다바998484,38.0,45.0,31.0,36.0,42.0
다바970615,0.0,0.0,0.0,0.0,0.0
라바054548,0.0,0.0,0.0,0.0,0.0
라바073567,0.0,0.0,0.0,0.0,0.0
다바919459,3.0,0.0,0.0,2.0,1.0
다바976506,1.0,3.0,1.0,3.0,1.0
다바924606,0.0,0.0,0.0,0.0,2.0
라바065434,0.0,0.0,0.0,0.0,0.0
다바921508,5.0,0.0,2.0,3.0,3.0
다바987485,41.0,42.0,42.0,22.0,45.0
다바981495,27.0,25.0,29.0,37.0,27.0
라바179470,1.0,0.0,0.0,1.0,1.0
다바978481,7.0,14.0,30.0,8.0,6.0
라바114546,0.0,0.0,0.0,2.0,0.0
다바939472,109.0,145.0,78.0,105.0,150.0
다바937393,7.0,1.0,1.0,1.0,1.0
다바931304,8.0,5.0,0.0,8.0,2.0
라바012609,1.0,0.0,0.0,0.0,0.0
라바081423,0.0,1.0,0.0,0.0,0.0
다바849429,3.0,1.0,0.0,0.0,0.0
다바931469,1.0,0.0,0.0,1.0,3.0
다바990481,81.0,68.0,48.0,58.0,74.0
라바113546,0.0,0.0,0.0,0.0,0.0
다바873528,2.0,0.0,1.0,1.0,0.0
다바940467,1.0,2.0,1.0,1.0,3.0
라바004455,67.0,63.0,63.0,58.0,66.0
다바996532,1.0,0.0,2.0,0.0,0.0
라바099434,0.0,0.0,0.0,1.0,2.0
라바011418,1.0,1.0,0.0,3.0,2.0
다바924508,2.0,0.0,0.0,0.0,0.0
다바935439,0.0,0.0,0.0,0.0,0.0
라바091548,0.0,0.0,0.0,0.0,0.0
라바138465,0.0,0.0,0.0,0.0,0.0
다바964472,34.0,37.0,29.0,28.0,28.0
라바001399,0.0,0.0,0.0,0.0,0.0
다바991360,0.0,0.0,0.0,0.0,0.0
다바923515,0.0,0.0,1.0,0.0,0.0
라바178472,0.0,0.0,0.0,0.0,0.0
다바925477,0.0,1.0,0.0,0.0,5.0
다바938489,23.0,21.0,12.0,20.0,20.0
다바965501,60.0,56.0,41.0,56.0,53.0
다바949466,11.0,18.0,20.0,29.0,30.0
라바014451,0.0,0.0,0.0,7.0,4.0
다바974476,79.0,76.0,56.0,72.0,59.0
다바941485,49.0,44.0,33.0,34.0,34.0
다바969613,1.0,0.0,0.0,0.0,1.0
다바955410,0.0,0.0,1.0,1.0,0.0
다바962467,28.0,40.0,31.0,16.0,37.0
다바995395,0.0,0.0,0.0,0.0,1.0
다바917321,0.0,0.0,0.0,0.0,0.0
다바952609,0.0,0.0,0.0,0.0,0.0
라바009471,58.0,39.0,52.0,38.0,47.0
다바921308,0.0,0.0,0.0,1.0,1.0
다바955293,0.0,0.0,0.0,0.0,0.0
라바070498,1.0,1.0,0.0,0.0,0.0
다바894398,0.0,0.0,0.0,0.0,0.0
라바053577,0.0,0.0,0.0,0.0,0.0
다바975484,17.0,18.0,5.0,6.0,4.0
라바025624,0.0,0.0,0.0,0.0,0.0
다바937334,2.0,0.0,2.0,0.0,2.0
다바978465,208.0,133.0,115.0,103.0,90.0
다바953468,33.0,27.0,17.0,34.0,28.0
다바932481,31.0,15.0,30.0,24.0,24.0
라바053399,0.0,0.0,0.0,0.0,0.0
다바998511,44.0,25.0,45.0,42.0,67.0
라바002555,1.0,0.0,0.0,0.0,1.0
라바008611,0.0,0.0,0.0,0.0,0.0
라바002468,8.0,9.0,11.0,7.0,16.0
라바012482,3.0,6.0,2.0,2.0,0.0
다바893565,0.0,0.0,0.0,0.0,0.0
다바971341,0.0,0.0,0.0,0.0,0.0
라바008486,49.0,25.0,19.0,19.0,16.0
다바961498,15.0,14.0,21.0,40.0,18.0
라바023623,0.0,0.0,0.0,0.0,0.0
라바008536,2.0,0.0,1.0,0.0,0.0
라바012417,0.0,1.0,1.0,3.0,2.0
다바908491,0.0,0.0,0.0,0.0,0.0
라바092475,0.0,4.0,2.0,0.0,1.0
다바984428,0.0,2.0,0.0,0.0,0.0
라바046548,0.0,1.0,0.0,0.0,0.0
다바997637,0.0,0.0,0.0,0.0,0.0
다바935455,0.0,1.0,2.0,0.0,0.0
다바954515,0.0,1.0,0.0,0.0,0.0
라바178544,0.0,0.0,0.0,0.0,0.0
다바924598,1.0,0.0,0.0,0.0,0.0
라바055436,0.0,0.0,0.0,1.0,0.0
라바072424,0.0,0.0,0.0,0.0,0.0
다바849477,24.0,22.0,18.0,26.0,26.0
다바962525,1.0,2.0,3.0,3.0,10.0
다바991491,50.0,13.0,24.0,28.0,26.0
다바973460,47.0,17.0,21.0,22.0,13.0
다바917372,1.0,0.0,0.0,0.0,0.0
다바912553,2.0,3.0,3.0,1.0,0.0
다바969590,0.0,2.0,3.0,0.0,2.0
다바996609,0.0,0.0,0.0,0.0,0.0
라바071568,0.0,0.0,1.0,0.0,0.0
다바937612,0.0,0.0,0.0,0.0,0.0
다바915510,1.0,0.0,0.0,0.0,2.0
다바880449,0.0,0.0,0.0,0.0,0.0
라바028378,0.0,0.0,0.0,1.0,0.0
다바943314,0.0,0.0,0.0,1.0,0.0
라바095573,0.0,0.0,0.0,0.0,0.0
라바091595,0.0,0.0,0.0,0.0,0.0
다바913494,0.0,0.0,0.0,0.0,1.0
라바141499,0.0,2.0,0.0,0.0,0.0
다바992634,0.0,0.0,0.0,0.0,0.0
다바981603,0.0,0.0,0.0,0.0,0.0
라바179533,0.0,0.0,0.0,0.0,0.0
다바888564,0.0,0.0,1.0,1.0,0.0
라바226463,0.0,0.0,1.0,0.0,0.0
다바886478,6.0,9.0,3.0,2.0,1.0
라바067512,0.0,0.0,0.0,0.0,0.0
라바222449,0.0,0.0,0.0,0.0,0.0
다바878427,0.0,0.0,0.0,0.0,0.0
다바875504,0.0,0.0,0.0,0.0,0.0
라바025547,0.0,1.0,0.0,0.0,2.0
라바063511,0.0,0.0,0.0,0.0,0.0
라바072605,0.0,0.0,0.0,0.0,1.0
다바940492,6.0,7.0,5.0,11.0,7.0
다바933564,10.0,10.0,15.0,18.0,14.0
다바947602,0.0,1.0,0.0,1.0,2.0
다바945480,4.0,7.0,4.0,9.0,8.0
다바917491,1.0,0.0,0.0,0.0,0.0
라바005634,3.0,1.0,0.0,0.0,7.0
다바931611,0.0,0.0,0.0,0.0,0.0
라바067556,0.0,0.0,0.0,0.0,0.0
라바003476,44.0,11.0,26.0,27.0,24.0
라바174504,0.0,0.0,0.0,0.0,0.0
다바931417,1.0,0.0,0.0,4.0,2.0
라바144489,0.0,0.0,1.0,0.0,0.0
다바969593,0.0,0.0,1.0,1.0,0.0
라바006482,35.0,54.0,38.0,42.0,49.0
라바024469,0.0,2.0,0.0,0.0,0.0
다바970478,8.0,7.0,5.0,10.0,6.0
라바014516,0.0,0.0,0.0,0.0,0.0
라바192480,0.0,1.0,1.0,0.0,0.0
라바021413,0.0,0.0,0.0,1.0,0.0
다바825453,27.0,10.0,16.0,20.0,16.0
다바969459,99.0,93.0,100.0,81.0,59.0
다바869460,0.0,0.0,0.0,0.0,0.0
라바059406,0.0,0.0,0.0,0.0,0.0
다바914458,0.0,0.0,0.0,0.0,0.0
다바930349,0.0,0.0,0.0,0.0,0.0
다바945404,0.0,2.0,0.0,0.0,2.0
다바951449,1.0,0.0,0.0,0.0,0.0
다바869467,30.0,34.0,26.0,22.0,38.0
다바940520,0.0,0.0,1.0,1.0,0.0
라바049574,1.0,0.0,4.0,1.0,3.0
라바050395,1.0,0.0,0.0,0.0,0.0
다바932389,0.0,0.0,3.0,0.0,0.0
다바993361,0.0,0.0,0.0,0.0,0.0
라바054624,0.0,0.0,0.0,0.0,0.0
라바049548,1.0,0.0,0.0,0.0,0.0
라바033587,16.0,5.0,5.0,6.0,7.0
다바971365,0.0,0.0,0.0,0.0,2.0
라바091490,0.0,0.0,0.0,0.0,1.0
다바895523,1.0,10.0,3.0,3.0,2.0
다바967614,0.0,0.0,0.0,0.0,0.0
다바897485,6.0,1.0,4.0,9.0,5.0
라바020572,0.0,0.0,0.0,1.0,1.0
다바880526,2.0,0.0,0.0,0.0,0.0
다바959617,1.0,0.0,1.0,1.0,1.0
라바067533,2.0,1.0,0.0,2.0,1.0
다바975475,25.0,20.0,31.0,33.0,31.0
다바978514,32.0,24.0,19.0,21.0,27.0
라바229458,0.0,1.0,0.0,0.0,0.0
다바852452,0.0,0.0,0.0,0.0,0.0
라바024353,0.0,0.0,0.0,2.0,0.0
라바012459,8.0,14.0,8.0,15.0,19.0
다바938488,4.0,4.0,8.0,6.0,13.0
다바972615,1.0,0.0,0.0,1.0,1.0
라바033394,0.0,0.0,0.0,0.0,0.0
라바039624,0.0,0.0,0.0,0.0,2.0
라바058599,0.0,0.0,0.0,0.0,0.0
다바891518,12.0,3.0,7.0,6.0,7.0
다바883483,0.0,0.0,0.0,2.0,0.0
다바994634,0.0,12.0,2.0,1.0,8.0
다바978545,7.0,2.0,1.0,3.0,0.0
라바018623,0.0,1.0,0.0,0.0,1.0
다바951530,0.0,0.0,0.0,2.0,0.0
라바064627,0.0,0.0,0.0,0.0,0.0
다바995494,7.0,11.0,10.0,4.0,10.0
다바982521,200.0,154.0,163.0,220.0,202.0
라바113484,0.0,0.0,0.0,0.0,0.0
다바879511,0.0,0.0,0.0,2.0,0.0
다바995356,0.0,0.0,3.0,3.0,5.0
라바148521,0.0,0.0,1.0,0.0,0.0
다바930335,0.0,1.0,0.0,0.0,0.0
다바837469,0.0,0.0,1.0,5.0,13.0
다바874407,0.0,0.0,0.0,0.0,0.0
다바955519,1.0,4.0,9.0,17.0,24.0
다바977495,13.0,13.0,13.0,67.0,15.0
다바976395,1.0,0.0,0.0,0.0,0.0
라바003446,3.0,1.0,14.0,12.0,16.0
다바847475,11.0,14.0,21.0,9.0,9.0
다바993513,20.0,20.0,7.0,14.0,5.0
다바962416,1.0,0.0,0.0,2.0,1.0
라바033623,1.0,0.0,0.0,0.0,0.0
라바005613,0.0,0.0,0.0,0.0,0.0
다바988517,39.0,59.0,79.0,56.0,100.0
다바924317,0.0,0.0,1.0,0.0,0.0
다바972436,1.0,2.0,3.0,1.0,4.0
라바095551,0.0,0.0,0.0,0.0,0.0
라바220445,0.0,0.0,0.0,0.0,0.0
다바919301,0.0,0.0,0.0,1.0,0.0
다바975483,9.0,4.0,5.0,12.0,14.0
라바047547,0.0,0.0,1.0,0.0,1.0
라바001374,0.0,0.0,0.0,1.0,0.0
라바026438,1.0,0.0,1.0,1.0,0.0
라바009421,4.0,7.0,5.0,3.0,7.0
다바993557,0.0,0.0,0.0,0.0,0.0
다바869504,0.0,0.0,0.0,2.0,1.0
다바974439,7.0,0.0,1.0,2.0,0.0
다바940461,0.0,1.0,2.0,2.0,1.0
라바149463,0.0,0.0,1.0,0.0,0.0
다바892619,0.0,0.0,0.0,0.0,0.0
다바949436,0.0,0.0,0.0,2.0,2.0
라바134505,0.0,0.0,0.0,0.0,0.0
다바980495,11.0,10.0,12.0,17.0,3.0
다바881560,0.0,0.0,0.0,0.0,0.0
라바007482,15.0,21.0,23.0,25.0,34.0
라바054395,0.0,0.0,0.0,0.0,0.0
라바051413,1.0,1.0,2.0,1.0,0.0
다바999493,0.0,0.0,3.0,0.0,0.0
다바940485,14.0,34.0,22.0,19.0,13.0
라바001534,1.0,2.0,1.0,0.0,2.0
다바990528,31.0,34.0,41.0,32.0,28.0
다바964389,0.0,0.0,0.0,0.0,0.0
다바937487,45.0,53.0,45.0,60.0,68.0
다바968523,4.0,6.0,3.0,3.0,2.0
다바983485,4.0,7.0,4.0,9.0,5.0
다바801490,0.0,6.0,1.0,1.0,5.0
라바045630,0.0,0.0,0.0,0.0,0.0
라바011484,8.0,14.0,15.0,57.0,38.0
다바973350,0.0,0.0,0.0,0.0,0.0
라바012504,0.0,0.0,0.0,0.0,1.0
다바977438,1.0,0.0,0.0,0.0,0.0
다바859609,0.0,0.0,0.0,0.0,0.0
라바064606,0.0,0.0,0.0,0.0,0.0
라바008432,17.0,18.0,16.0,10.0,16.0
라바028605,0.0,1.0,2.0,0.0,0.0
라바009453,6.0,7.0,22.0,29.0,35.0
다바953567,2.0,3.0,1.0,3.0,2.0
다바854438,0.0,1.0,0.0,0.0,0.0
다바828452,14.0,0.0,6.0,11.0,2.0
라바142498,0.0,0.0,0.0,0.0,0.0
다바900411,0.0,0.0,0.0,0.0,0.0
다바988597,0.0,0.0,0.0,0.0,0.0
라바195462,0.0,0.0,0.0,0.0,0.0
다바937391,0.0,2.0,0.0,3.0,2.0
라바173473,0.0,0.0,0.0,0.0,0.0
라바070422,21.0,16.0,12.0,17.0,28.0
라바146513,0.0,0.0,0.0,0.0,0.0
라바077484,3.0,5.0,4.0,3.0,4.0
라바184473,0.0,0.0,0.0,0.0,0.0
다바981437,0.0,0.0,3.0,0.0,0.0
다바986429,0.0,0.0,0.0,0.0,0.0
다바934578,27.0,14.0,18.0,15.0,20.0
다바937567,0.0,7.0,2.0,2.0,4.0
다바942555,0.0,0.0,0.0,0.0,0.0
라바058637,3.0,1.0,1.0,1.0,2.0
다바946464,32.0,32.0,29.0,28.0,48.0
다바991496,36.0,19.0,22.0,12.0,24.0
라바067418,0.0,0.0,1.0,0.0,0.0
다바945478,29.0,43.0,42.0,49.0,47.0
라바062624,1.0,0.0,0.0,0.0,0.0
라바036602,0.0,0.0,0.0,0.0,0.0
다바986452,0.0,0.0,0.0,1.0,0.0
다바942483,65.0,63.0,53.0,59.0,85.0
라바013615,0.0,1.0,0.0,0.0,2.0
다바955487,15.0,9.0,18.0,22.0,7.0
라바007454,65.0,40.0,42.0,48.0,57.0
라바009365,0.0,0.0,0.0,0.0,0.0
다바887481,0.0,0.0,0.0,0.0,0.0
다바918325,0.0,0.0,0.0,0.0,0.0
다바975510,0.0,1.0,1.0,0.0,11.0
라바049549,2.0,0.0,0.0,0.0,0.0
라바017470,1.0,1.0,4.0,20.0,48.0
라바082431,0.0,0.0,1.0,0.0,0.0
다바986443,1.0,2.0,1.0,0.0,4.0
라바117521,0.0,0.0,0.0,0.0,0.0
다바933307,0.0,2.0,0.0,1.0,6.0
다바932491,14.0,13.0,14.0,15.0,10.0
라바056566,0.0,0.0,0.0,0.0,0.0
라바155526,0.0,0.0,0.0,0.0,0.0
라바029600,2.0,0.0,0.0,0.0,2.0
다바948557,0.0,0.0,0.0,0.0,0.0
다바975567,1.0,0.0,0.0,0.0,0.0
라바184530,0.0,0.0,0.0,0.0,0.0
다바989434,0.0,2.0,3.0,1.0,1.0
다바932567,9.0,6.0,3.0,11.0,7.0
라바047524,0.0,0.0,0.0,0.0,0.0
다바905496,0.0,0.0,1.0,1.0,0.0
다바904448,0.0,1.0,0.0,0.0,1.0
다바944450,4.0,1.0,6.0,4.0,4.0
다바843458,8.0,11.0,4.0,5.0,9.0
다바946488,37.0,30.0,21.0,16.0,24.0
다바972347,0.0,1.0,0.0,0.0,0.0
라바046606,0.0,0.0,0.0,0.0,0.0
라바167548,0.0,0.0,0.0,0.0,1.0
다바947463,16.0,11.0,16.0,6.0,4.0
다바960497,11.0,6.0,21.0,16.0,15.0
라바063488,0.0,0.0,0.0,0.0,0.0
다바972355,0.0,1.0,0.0,0.0,1.0
라바037401,0.0,0.0,0.0,0.0,0.0
다바873472,37.0,35.0,22.0,29.0,40.0
다바885519,6.0,0.0,5.0,0.0,6.0
다바882519,4.0,1.0,0.0,5.0,2.0
라바033617,0.0,0.0,0.0,0.0,0.0
다바922608,0.0,0.0,0.0,0.0,0.0
다바938474,89.0,51.0,59.0,74.0,89.0
다바964522,6.0,24.0,10.0,10.0,18.0
라바102446,0.0,0.0,0.0,1.0,0.0
다바935404,0.0,1.0,0.0,0.0,0.0
라바085485,0.0,0.0,0.0,0.0,0.0
라바055573,0.0,0.0,0.0,1.0,0.0
라바029347,0.0,0.0,0.0,0.0,0.0
다바969530,0.0,0.0,0.0,0.0,0.0
다바992382,0.0,0.0,0.0,0.0,0.0
다바971467,2.0,2.0,1.0,2.0,1.0
다바925513,0.0,0.0,0.0,1.0,0.0
다바879459,1.0,3.0,0.0,0.0,0.0
다바870459,1.0,1.0,0.0,0.0,0.0
다바827495,0.0,0.0,0.0,0.0,0.0
라바192478,0.0,1.0,1.0,1.0,0.0
다바855416,0.0,0.0,0.0,0.0,0.0
다바832499,0.0,0.0,0.0,1.0,0.0
다바948469,18.0,15.0,18.0,27.0,9.0
다바961514,0.0,1.0,1.0,0.0,0.0
다바989456,51.0,31.0,47.0,36.0,50.0
다바962523,1.0,20.0,20.0,23.0,15.0
라바188535,2.0,0.0,0.0,0.0,0.0
라바015332,0.0,0.0,0.0,0.0,0.0
다바989468,35.0,23.0,33.0,26.0,30.0
다바976508,10.0,6.0,7.0,11.0,16.0
라바209467,0.0,0.0,0.0,0.0,0.0
라바159564,0.0,0.0,0.0,0.0,0.0
다바983508,101.0,146.0,102.0,111.0,122.0
라바022375,0.0,0.0,0.0,0.0,0.0
다바936392,0.0,0.0,0.0,0.0,0.0
라바011393,1.0,0.0,0.0,0.0,0.0
다바988520,46.0,43.0,25.0,33.0,18.0
라바050615,0.0,0.0,0.0,0.0,0.0
다바971360,0.0,0.0,0.0,0.0,1.0
다바955461,15.0,9.0,14.0,15.0,10.0
다바976354,0.0,0.0,0.0,0.0,0.0
라바081530,2.0,1.0,1.0,1.0,1.0
다바912470,2.0,2.0,3.0,0.0,7.0
다바962314,0.0,0.0,0.0,0.0,0.0
라바187469,0.0,0.0,0.0,0.0,0.0
다바916411,0.0,0.0,0.0,0.0,0.0
다바847497,0.0,0.0,1.0,0.0,0.0
다바900581,0.0,1.0,1.0,0.0,3.0
라바171569,0.0,0.0,0.0,0.0,0.0
다바962598,10.0,14.0,2.0,6.0,6.0
다바981499,18.0,22.0,8.0,5.0,20.0
다바864441,0.0,0.0,0.0,0.0,1.0
다바947480,62.0,79.0,63.0,48.0,52.0
다바965431,0.0,0.0,2.0,0.0,1.0
다바922360,1.0,2.0,3.0,0.0,0.0
라바010409,0.0,1.0,1.0,6.0,1.0
다바925457,0.0,0.0,0.0,0.0,0.0
다바814483,2.0,0.0,0.0,2.0,0.0
다바896544,0.0,0.0,0.0,0.0,1.0
라바041389,0.0,0.0,0.0,0.0,0.0
다바982473,16.0,23.0,11.0,4.0,6.0
다바843476,4.0,12.0,2.0,6.0,8.0
라바068508,0.0,0.0,0.0,0.0,0.0
다바930471,0.0,1.0,1.0,0.0,0.0
라바004375,1.0,1.0,0.0,0.0,2.0
라바066448,0.0,0.0,0.0,0.0,0.0
라바200470,0.0,0.0,0.0,0.0,1.0
다바939555,1.0,0.0,0.0,0.0,1.0
라바189521,0.0,0.0,0.0,0.0,0.0
라바057439,1.0,0.0,0.0,0.0,0.0
다바990495,7.0,5.0,11.0,62.0,59.0
다바984392,0.0,0.0,0.0,0.0,0.0
다바965482,54.0,34.0,44.0,63.0,45.0
라바034579,0.0,0.0,0.0,1.0,2.0
라바013371,0.0,0.0,0.0,0.0,0.0
라바075571,1.0,2.0,0.0,0.0,0.0
라바124471,0.0,0.0,0.0,0.0,1.0
다바956407,0.0,0.0,3.0,2.0,0.0
다바956616,1.0,0.0,2.0,0.0,0.0
다바970540,0.0,9.0,3.0,3.0,6.0
다바974444,7.0,5.0,27.0,11.0,12.0
다바991364,1.0,6.0,1.0,1.0,0.0
다바902493,0.0,0.0,0.0,0.0,0.0
다바967480,18.0,18.0,16.0,35.0,19.0
다바901532,0.0,0.0,14.0,10.0,9.0
라바011622,0.0,0.0,0.0,0.0,1.0
다바943400,0.0,0.0,0.0,0.0,2.0
다바925450,0.0,0.0,0.0,0.0,0.0
다바937471,52.0,32.0,38.0,38.0,44.0
다바886428,1.0,0.0,0.0,1.0,0.0
다바935452,0.0,3.0,3.0,1.0,1.0
다바931472,8.0,12.0,6.0,12.0,2.0
다바937491,121.0,176.0,141.0,176.0,233.0
라바011325,0.0,0.0,0.0,0.0,0.0
다바850540,0.0,0.0,0.0,0.0,0.0
다바955592,8.0,1.0,2.0,16.0,14.0
라바001527,9.0,6.0,8.0,8.0,6.0
라바004400,1.0,1.0,0.0,3.0,4.0
라바009423,2.0,0.0,1.0,1.0,4.0
다바987476,29.0,23.0,16.0,18.0,19.0
라바013617,0.0,0.0,0.0,0.0,0.0
다바998477,5.0,3.0,6.0,9.0,2.0
다바951448,0.0,2.0,0.0,1.0,2.0
라바062568,1.0,2.0,0.0,0.0,2.0
다바975339,0.0,0.0,0.0,0.0,0.0
라바200469,0.0,2.0,4.0,1.0,0.0
다바937481,90.0,70.0,61.0,62.0,82.0
다바994490,5.0,10.0,8.0,12.0,5.0
라바059566,0.0,0.0,0.0,1.0,1.0
라바063611,0.0,0.0,0.0,0.0,0.0
다바992438,1.0,0.0,0.0,0.0,0.0
다바982621,0.0,0.0,0.0,1.0,0.0
라바005434,0.0,0.0,4.0,0.0,1.0
다바854423,0.0,0.0,0.0,0.0,0.0
라바007398,1.0,0.0,0.0,0.0,0.0
다바848479,31.0,27.0,22.0,29.0,25.0
라바003467,64.0,61.0,81.0,64.0,44.0
다바994633,0.0,0.0,0.0,0.0,0.0
라바017471,1.0,0.0,0.0,22.0,28.0
다바957446,0.0,1.0,1.0,1.0,1.0
다바991500,9.0,19.0,16.0,17.0,9.0
라바033461,7.0,3.0,1.0,3.0,1.0
다바975458,8.0,19.0,15.0,21.0,17.0
다바944478,34.0,26.0,34.0,28.0,18.0
라바044634,0.0,0.0,0.0,0.0,0.0
라바036501,0.0,0.0,0.0,0.0,0.0
다바874496,0.0,0.0,0.0,0.0,5.0
다바887499,2.0,0.0,0.0,0.0,0.0
다바935489,17.0,12.0,15.0,14.0,20.0
다바886509,4.0,3.0,1.0,8.0,8.0
다바878480,0.0,1.0,0.0,0.0,0.0
라바082581,2.0,0.0,0.0,1.0,0.0
라바051432,1.0,0.0,0.0,0.0,0.0
라바148526,0.0,0.0,0.0,0.0,0.0
다바991489,65.0,41.0,54.0,40.0,61.0
다바827451,43.0,21.0,28.0,23.0,34.0
다바817496,0.0,0.0,1.0,0.0,0.0
다바929409,0.0,0.0,0.0,0.0,0.0
다바976547,0.0,0.0,0.0,2.0,0.0
다바994408,0.0,0.0,0.0,1.0,0.0
다바840456,5.0,5.0,5.0,9.0,11.0
다바945558,0.0,0.0,1.0,0.0,0.0
라바014603,0.0,0.0,0.0,0.0,0.0
다바940408,3.0,1.0,1.0,0.0,2.0
라바025567,0.0,0.0,3.0,0.0,0.0
다바961490,95.0,72.0,68.0,81.0,52.0
라바042482,0.0,0.0,1.0,0.0,0.0
다바956484,81.0,107.0,99.0,103.0,100.0
다바964427,0.0,0.0,0.0,0.0,0.0
다바995393,1.0,0.0,0.0,0.0,3.0
라바086508,0.0,0.0,0.0,0.0,0.0
라바157499,0.0,0.0,0.0,0.0,0.0
다바966452,0.0,0.0,0.0,0.0,0.0
다바994496,6.0,4.0,8.0,5.0,5.0
라바051507,0.0,0.0,0.0,0.0,0.0
라바103526,0.0,0.0,0.0,0.0,0.0
다바960395,0.0,0.0,0.0,0.0,0.0
다바980553,3.0,1.0,0.0,1.0,2.0
다바983572,3.0,8.0,0.0,1.0,1.0
다바880408,0.0,0.0,1.0,0.0,0.0
다바957462,54.0,38.0,35.0,31.0,44.0
다바951481,22.0,41.0,38.0,25.0,32.0
다바836581,0.0,0.0,0.0,0.0,0.0
라바217459,0.0,0.0,0.0,0.0,0.0
다바855537,0.0,0.0,0.0,0.0,0.0
다바877457,1.0,0.0,0.0,8.0,1.0
라바003615,0.0,0.0,0.0,0.0,0.0
라바004486,17.0,28.0,63.0,62.0,41.0
다바880493,1.0,0.0,0.0,0.0,0.0
다바938487,23.0,24.0,12.0,18.0,25.0
라바034375,0.0,1.0,0.0,0.0,0.0
다바835531,0.0,0.0,0.0,0.0,0.0
다바942403,53.0,48.0,82.0,38.0,8.0
다바856562,0.0,0.0,0.0,0.0,0.0
다바871411,3.0,0.0,0.0,1.0,0.0
라바026353,0.0,0.0,0.0,0.0,0.0
다바982440,0.0,5.0,1.0,5.0,5.0
다바922477,0.0,0.0,0.0,0.0,2.0
다바959498,31.0,28.0,44.0,30.0,31.0
라바018584,3.0,1.0,1.0,0.0,1.0
라바174451,0.0,0.0,0.0,0.0,5.0
다바901606,0.0,1.0,0.0,0.0,0.0
다바872564,0.0,0.0,0.0,1.0,1.0
다바950325,0.0,0.0,0.0,0.0,0.0
다바920323,0.0,0.0,0.0,0.0,0.0
다바912541,0.0,0.0,0.0,0.0,0.0
라바069481,0.0,0.0,0.0,0.0,0.0
다바988474,36.0,8.0,14.0,19.0,22.0
라바025558,0.0,1.0,0.0,0.0,0.0
다바934289,0.0,0.0,5.0,0.0,2.0
다바928485,13.0,9.0,5.0,10.0,6.0
다바943585,17.0,9.0,14.0,23.0,20.0
다바996395,0.0,0.0,2.0,1.0,2.0
다바886473,3.0,4.0,4.0,2.0,2.0
다바982506,6.0,11.0,12.0,4.0,12.0
라바056552,0.0,0.0,0.0,0.0,1.0
다바847541,0.0,0.0,0.0,0.0,0.0
다바957489,6.0,3.0,4.0,2.0,5.0
다바951477,21.0,25.0,23.0,19.0,21.0
다바961502,188.0,170.0,112.0,167.0,254.0
다바983439,7.0,0.0,1.0,1.0,5.0
다바935471,24.0,33.0,22.0,27.0,22.0
다바962517,26.0,0.0,0.0,5.0,2.0
라바005471,52.0,58.0,52.0,59.0,46.0
라바050417,6.0,3.0,0.0,1.0,0.0
다바987542,1.0,0.0,0.0,0.0,0.0
라바026564,0.0,2.0,0.0,0.0,0.0
다바985497,12.0,14.0,16.0,19.0,21.0
라바001460,26.0,34.0,28.0,22.0,161.0
라바011457,46.0,36.0,28.0,40.0,29.0
다바928595,4.0,1.0,0.0,0.0,1.0
다바996472,95.0,64.0,25.0,17.0,14.0
다바978442,0.0,3.0,0.0,1.0,0.0
다바969495,17.0,31.0,23.0,19.0,17.0
